year,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position
2024,2.4273072220122467,2.4301999975859627,-0.12187628997252209,5.025221058683657,325,188,137,-0.04691476262142562,0.24877548228211796,0.16842249281707483,0.20098508687919003,0.9131781775670091,0.9657098613922392,0.0005044355038920919
2025,3.834167618536026,3.860396626844767,-0.06658334256702103,6.066963617374727,385,225,160,-0.07909658817876022,0.28683325324363285,0.1851273426237386,0.24291206150888997,0.4996721607843071,2.6085248153406457,0.00048433428835666515
2026,0.4494727513385126,2.124686807066431,-0.08849154193524267,4.378099048865353,103,59,44,-0.09899305555555557,0.2739236111111111,0.15104166666666666,0.24930555555555556,0.12262364140093407,0.3272885379660828,0.0003559577277495165
