ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position,score
20,200,0.0025,0,-999.0,999.0,1,1.5243783499089183,0.20361053119178063,-0.6032958173687459,0.6597686677030035,142,82,60,0.10802793237425182,0.5282211487976478,0.3181245405859498,0.21009660821169798,5.519492783143281,-0.5842969054818823,8.292435899737246e-05,-0.06504894410744216
12,120,0.01,0,-999.0,2.5,1,1.1840116252570807,0.16922330307223366,-0.5347991793395941,0.6145638668409159,284,172,112,0.08789247086002311,0.35030977633098814,0.21910112359550563,0.13120865273548252,5.014527215345415,-0.5814583419930215,0.00010625943489072552,-0.0674480932555176
20,200,0.0,0,-999.0,999.0,1,1.5256032966734585,0.20372739817615715,-0.6121884701560447,0.6581742692248411,162,91,71,0.11209702824740103,0.5667856767825266,0.33944135251496377,0.22734432426756274,5.631705055201567,-0.5870223168957877,7.895690790666948e-05,-0.06945812344062316
30,96,0.0025,0,-999.0,999.0,1,1.3634899447685163,0.1878508794052809,-0.5789503018101018,0.6359636056036643,166,91,75,0.10041478525674682,0.4763467394728552,0.28838076236480104,0.18796597710805418,6.062573662640513,-0.6363812872329009,8.628696329696515e-05,-0.06982609121958677
20,96,0.005,0,-999.0,1.5,1,1.3069652565782195,0.18211013938810972,-0.5710042804438915,0.6529311421664983,460,270,190,0.0803843326682768,0.3434841961566733,0.21193426441247507,0.13154993174419827,4.092179324903794,-0.42976998177692094,0.00011416447766661607,-0.07074544372551111
30,120,0.01,0,-999.0,2.5,1,1.0972224224057108,0.15977290754725804,-0.5208673054047596,0.5929618102717626,260,166,94,0.09169904441877559,0.36655990759214535,0.22912947600546046,0.13743043158668486,4.354643524285883,-0.5539471377828822,9.917332188804627e-05,-0.07101265464153361
48,120,0.0025,0,-999.0,1.5,1,0.9426755867053243,0.14214058313980482,-0.48425871671674403,0.5577591318043655,488,291,197,0.08064685498267353,0.4160978683188071,0.2483723616507403,0.1677255066680668,4.201520012619768,-0.5232789125084769,8.79941895108092e-05,-0.07210081862834891
48,96,0.0,0,-999.0,999.0,1,1.4104791648240305,0.19254017663548728,-0.5952605625790559,0.6412557108584415,163,86,77,0.10259372046623963,0.5282474010290875,0.31542056074766356,0.21282684028142393,7.077992564500915,-0.6762544669412458,8.073087839363327e-05,-0.0730273191111186
30,120,0.0,0,-999.0,1.5,1,1.0761163696262543,0.15742750234318303,-0.5229183118404515,0.5900592748173652,535,314,221,0.07954426126220729,0.4263362385802793,0.2529402499212433,0.17339598865903602,4.9884966053342,-0.546959829475105,9.135146981790256e-05,-0.07452868983617443
12,96,0.0025,0,-999.0,999.0,1,1.3230283019154108,0.18375286913195654,-0.5810346132788176,0.6315473906165315,220,117,103,0.10198991914312716,0.44967447233014807,0.2758321957366376,0.17384227659351045,5.725204532606822,-0.6144032684547192,9.002600605508014e-05,-0.07518706797662567
48,120,0.0,0,-999.0,999.0,1,1.3041699198465384,0.18182333292455666,-0.5789498016892887,0.6216555684547171,148,83,65,0.10865798592880395,0.549275438412265,0.32896671217053447,0.22030872624173053,5.335567319558976,-0.6083710199116963,7.603213551843315e-05,-0.07656878949735182
12,120,0.0025,0,-999.0,1.5,1,1.1648826570875581,0.1671665221054326,-0.5515611859345775,0.6160627498212116,519,298,221,0.07873044208757744,0.380368581329413,0.22954951170849522,0.1508190696209178,5.13847536349731,-0.5428050271012095,0.00010220617656941654,-0.07781093337079557
20,60,0.01,0,-999.0,1.5,1,1.0085494960122903,0.14978860019486584,-0.518887554704039,0.5966990226915736,400,243,157,0.07799537960726662,0.2721043788722041,0.1750498792397354,0.09705449963246876,2.4778235293573396,-0.29456725449490584,0.00012102741769039016,-0.07982022602257499
20,120,0.005,0,-999.0,1.5,1,1.2476897330244388,0.1759678683610708,-0.5792707989086754,0.6366337928203679,459,272,187,0.07972802688228499,0.35873674262312294,0.21923238475270398,0.13950435787041898,4.263002717477434,-0.46272296582787664,0.0001083400920247495,-0.08183584145224848
12,200,0.0,0,-999.0,999.0,1,1.3524727081141772,0.18674063307434752,-0.6023351994659425,0.6298670685007967,187,108,79,0.11086317336973643,0.5564160453638559,0.33363960936679615,0.22277643599705976,4.46559781840669,-0.527389233016645,7.717030724576913e-05,-0.08293361323358389
30,60,0.0,0,-999.0,1.5,1,1.1262431194792786,0.16296719076134658,-0.5626390004330817,0.6082539012583914,547,314,233,0.08090937729707025,0.3777171059540061,0.22931324162553818,0.14840386432846792,5.746604655988141,-0.5856790391916348,0.00010210558574724441,-0.08793961439227468
30,96,0.0,0,-999.0,2.5,1,1.0610155688491965,0.15573769783662939,-0.5459659948185511,0.5800680415218696,376,224,152,0.08747243515698834,0.4732227239315342,0.28034757954426126,0.1928751443872729,7.6680340550719315,-0.7130353211238634,8.246000899093539e-05,-0.0882418974965527
12,60,0.01,0,-999.0,1.5,1,1.04188173931291,0.15358230840297904,-0.5451726049192377,0.6101405373765784,415,253,162,0.07670902026672267,0.2643074661346214,0.17050824320067207,0.09379922293394939,2.553141486964309,-0.2927764316021845,0.00012554359626143502,-0.08849696718781089
48,96,0.005,0,-999.0,1.5,1,1.2776036726350561,0.1790836047172648,-0.5999137103558754,0.6406180553735261,448,270,178,0.07799537960726662,0.3664023942035073,0.22219888690538694,0.14420350729812034,4.366281574808087,-0.46897986335709185,0.0001075913191795236,-0.08884234769199656
12,96,0.0,0,-999.0,2.5,1,0.9610637467442666,0.1442960784321876,-0.5259215423447872,0.559565604725473,423,244,179,0.08841751548881654,0.4478630683608107,0.2681402919248136,0.17972277643599707,6.9491943783491825,-0.6951790246869289,8.368260375058441e-05,-0.09068641250393232
20,120,0.0,0,-999.0,999.0,1,1.178262600082269,0.1686066771639616,-0.5887452084910945,0.5997170449828934,193,104,89,0.10078231649690224,0.5176677517588995,0.30922503412790087,0.20844271763099864,6.193036490472006,-0.6664830813306939,7.730235965639478e-05,-0.09578007483244096
30,60,0.0,0,-999.0,999.0,1,1.3644181888287714,0.18794423266670646,-0.6348619240317452,0.6368865175797056,231,114,117,0.10251496377192061,0.47109629318492074,0.28680562847842067,0.18429066470650005,7.478705621631313,-0.6869827355072393,8.8529521936683e-05,-0.09764240347018088
