loss_streak_id,start,end,count,total_loss,worst_trade
49.0,2024-04-15 19:00:00+00:00,2024-04-17 15:00:00+00:00,2,-0.013565432739094278,-0.011794278183538696
187.0,2025-02-21 16:00:00+00:00,2025-02-23 01:00:00+00:00,2,-0.01163849699025311,-0.009795711873001472
355.0,2025-12-23 03:00:00+00:00,2025-12-23 13:00:00+00:00,2,-0.010030596105528682,-0.005662924612771197
261.0,2025-06-28 07:00:00+00:00,2025-06-28 17:00:00+00:00,2,-0.00942543846949988,-0.007839632166605503
108.0,2024-08-30 02:00:00+00:00,2024-08-30 12:00:00+00:00,2,-0.00854614315808019,-0.005199554494829019
117.0,2024-09-05 14:00:00+00:00,2024-09-06 05:00:00+00:00,2,-0.007580348533492268,-0.005384757911159203
167.0,2025-01-10 20:00:00+00:00,2025-01-11 04:00:00+00:00,2,-0.007339844786030111,-0.0048140791569661
206.0,2025-03-25 14:00:00+00:00,2025-03-25 23:00:00+00:00,2,-0.007012111860826551,-0.00403943936185077
45.0,2024-04-06 03:00:00+00:00,2024-04-07 01:00:00+00:00,2,-0.006322781014868203,-0.003260048841074451
360.0,2025-12-29 10:00:00+00:00,2025-12-31 08:00:00+00:00,2,-0.006129286401650272,-0.005483914636994927
8.0,2024-01-31 00:00:00+00:00,2024-01-31 21:00:00+00:00,2,-0.005071234543412328,-0.002640006611225165
28.0,2024-03-12 07:00:00+00:00,2024-03-12 21:00:00+00:00,2,-0.002456083568634828,-0.0018647023117001277
57.0,2024-04-24 21:00:00+00:00,2024-04-26 09:00:00+00:00,2,-0.002196547163392429,-0.0011123729813004675
357.0,2025-12-25 01:00:00+00:00,2025-12-25 13:00:00+00:00,2,-0.001977022235239311,-0.001746770450196133
197.0,2025-03-15 05:00:00+00:00,2025-03-15 14:00:00+00:00,2,-0.0008224342842085737,-0.0007504197746183285
107.0,2024-08-27 21:00:00+00:00,2024-08-29 12:00:00+00:00,1,-0.02961025774634373,-0.02961025774634373
46.0,2024-04-09 15:00:00+00:00,2024-04-10 13:00:00+00:00,1,-0.026810562093544783,-0.026810562093544783
289.0,2025-08-26 10:00:00+00:00,2025-08-26 15:00:00+00:00,1,-0.024002026308489147,-0.024002026308489147
193.0,2025-03-10 15:00:00+00:00,2025-03-10 19:00:00+00:00,1,-0.02321716500000002,-0.02321716500000002
78.0,2024-06-19 01:00:00+00:00,2024-06-20 07:00:00+00:00,1,-0.022673652873015197,-0.022673652873015197
283.0,2025-08-16 11:00:00+00:00,2025-08-17 08:00:00+00:00,1,-0.021803339229895247,-0.021803339229895247
229.0,2025-04-29 04:00:00+00:00,2025-04-29 10:00:00+00:00,1,-0.021618982040178373,-0.021618982040178373
210.0,2025-04-02 16:00:00+00:00,2025-04-02 20:00:00+00:00,1,-0.021543721620888814,-0.021543721620888814
209.0,2025-04-01 08:00:00+00:00,2025-04-01 15:00:00+00:00,1,-0.018733947953066855,-0.018733947953066855
118.0,2024-09-06 15:00:00+00:00,2024-09-06 19:00:00+00:00,1,-0.017550381611213466,-0.017550381611213466
144.0,2024-11-25 07:00:00+00:00,2024-11-25 11:00:00+00:00,1,-0.01744529442249664,-0.01744529442249664
186.0,2025-02-17 16:00:00+00:00,2025-02-18 17:00:00+00:00,1,-0.01711497246114455,-0.01711497246114455
100.0,2024-08-14 14:00:00+00:00,2024-08-15 18:00:00+00:00,1,-0.0168212291504067,-0.0168212291504067
42.0,2024-04-04 09:00:00+00:00,2024-04-04 17:00:00+00:00,1,-0.01676058434170885,-0.01676058434170885
120.0,2024-09-08 18:00:00+00:00,2024-09-08 22:00:00+00:00,1,-0.016718632128647694,-0.016718632128647694
152.0,2024-12-19 01:00:00+00:00,2024-12-19 09:00:00+00:00,1,-0.016634920688511537,-0.016634920688511537
153.0,2024-12-22 10:00:00+00:00,2024-12-22 14:00:00+00:00,1,-0.015996727760537087,-0.015996727760537087
3.0,2024-01-04 13:00:00+00:00,2024-01-04 17:00:00+00:00,1,-0.01581257579837642,-0.01581257579837642
64.0,2024-05-04 11:00:00+00:00,2024-05-06 06:00:00+00:00,1,-0.01578291043942698,-0.01578291043942698
147.0,2024-12-03 04:00:00+00:00,2024-12-03 14:00:00+00:00,1,-0.01562678155016614,-0.01562678155016614
220.0,2025-04-15 14:00:00+00:00,2025-04-16 17:00:00+00:00,1,-0.014892230492173813,-0.014892230492173813
17.0,2024-02-14 07:00:00+00:00,2024-02-14 11:00:00+00:00,1,-0.014377850028613127,-0.014377850028613127
131.0,2024-09-30 01:00:00+00:00,2024-10-01 06:00:00+00:00,1,-0.014092692639632764,-0.014092692639632764
80.0,2024-06-26 18:00:00+00:00,2024-06-27 12:00:00+00:00,1,-0.014050219876592553,-0.014050219876592553
287.0,2025-08-24 13:00:00+00:00,2025-08-24 17:00:00+00:00,1,-0.01377936205134164,-0.01377936205134164
234.0,2025-05-02 11:00:00+00:00,2025-05-02 16:00:00+00:00,1,-0.013601773369979787,-0.013601773369979787
293.0,2025-09-01 23:00:00+00:00,2025-09-02 13:00:00+00:00,1,-0.012845427967540003,-0.012845427967540003
161.0,2025-01-08 01:00:00+00:00,2025-01-08 06:00:00+00:00,1,-0.012827487595211594,-0.012827487595211594
214.0,2025-04-05 19:00:00+00:00,2025-04-05 23:00:00+00:00,1,-0.012650710199682304,-0.012650710199682304
93.0,2024-07-29 01:00:00+00:00,2024-07-29 05:00:00+00:00,1,-0.01184645107953445,-0.01184645107953445
205.0,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,1,-0.011003087081145634,-0.011003087081145634
323.0,2025-10-26 09:00:00+00:00,2025-10-26 13:00:00+00:00,1,-0.010943088361204669,-0.010943088361204669
15.0,2024-02-11 01:00:00+00:00,2024-02-11 08:00:00+00:00,1,-0.010485737523324568,-0.010485737523324568
184.0,2025-02-15 10:00:00+00:00,2025-02-15 14:00:00+00:00,1,-0.010093292200601144,-0.010093292200601144
217.0,2025-04-12 21:00:00+00:00,2025-04-13 10:00:00+00:00,1,-0.009773157820863214,-0.009773157820863214
56.0,2024-04-22 20:00:00+00:00,2024-04-23 00:00:00+00:00,1,-0.008104838362715444,-0.008104838362715444
296.0,2025-09-09 09:00:00+00:00,2025-09-09 14:00:00+00:00,1,-0.008065790588843456,-0.008065790588843456
340.0,2025-11-26 02:00:00+00:00,2025-11-26 10:00:00+00:00,1,-0.007916056355632514,-0.007916056355632514
83.0,2024-07-12 05:00:00+00:00,2024-07-12 09:00:00+00:00,1,-0.007301200218107574,-0.007301200218107574
291.0,2025-08-29 17:00:00+00:00,2025-08-29 21:00:00+00:00,1,-0.007188779501011613,-0.007188779501011613
79.0,2024-06-25 10:00:00+00:00,2024-06-25 14:00:00+00:00,1,-0.0070649341294662625,-0.0070649341294662625
212.0,2025-04-04 18:00:00+00:00,2025-04-04 22:00:00+00:00,1,-0.006822449128792609,-0.006822449128792609
359.0,2025-12-27 18:00:00+00:00,2025-12-27 22:00:00+00:00,1,-0.006297533577533567,-0.006297533577533567
86.0,2024-07-19 03:00:00+00:00,2024-07-19 07:00:00+00:00,1,-0.006230099080941875,-0.006230099080941875
259.0,2025-06-25 09:00:00+00:00,2025-06-25 13:00:00+00:00,1,-0.005971511343342808,-0.005971511343342808
256.0,2025-06-20 21:00:00+00:00,2025-06-21 01:00:00+00:00,1,-0.005952223170305701,-0.005952223170305701
208.0,2025-03-30 11:00:00+00:00,2025-03-30 19:00:00+00:00,1,-0.005923744721510068,-0.005923744721510068
176.0,2025-02-06 20:00:00+00:00,2025-02-07 06:00:00+00:00,1,-0.005595064907706866,-0.005595064907706866
211.0,2025-04-03 01:00:00+00:00,2025-04-03 23:00:00+00:00,1,-0.005062396387581608,-0.005062396387581608
143.0,2024-11-24 13:00:00+00:00,2024-11-24 17:00:00+00:00,1,-0.004988071725411467,-0.004988071725411467
26.0,2024-03-02 06:00:00+00:00,2024-03-02 13:00:00+00:00,1,-0.004954367737979298,-0.004954367737979298
104.0,2024-08-22 23:00:00+00:00,2024-08-23 03:00:00+00:00,1,-0.004923790016781022,-0.004923790016781022
331.0,2025-11-14 04:00:00+00:00,2025-11-14 20:00:00+00:00,1,-0.004757346043267372,-0.004757346043267372
91.0,2024-07-25 08:00:00+00:00,2024-07-25 12:00:00+00:00,1,-0.004686811401146873,-0.004686811401146873
85.0,2024-07-17 16:00:00+00:00,2024-07-17 20:00:00+00:00,1,-0.004569279880475054,-0.004569279880475054
254.0,2025-06-11 06:00:00+00:00,2025-06-11 10:00:00+00:00,1,-0.004379131051579465,-0.004379131051579465
135.0,2024-10-10 10:00:00+00:00,2024-10-11 01:00:00+00:00,1,-0.00437872380562835,-0.00437872380562835
60.0,2024-04-28 09:00:00+00:00,2024-04-28 15:00:00+00:00,1,-0.004056711922832736,-0.004056711922832736
105.0,2024-08-23 07:00:00+00:00,2024-08-23 16:00:00+00:00,1,-0.003933302664682634,-0.003933302664682634
311.0,2025-09-30 21:00:00+00:00,2025-10-01 06:00:00+00:00,1,-0.003775101667184636,-0.003775101667184636
5.0,2024-01-05 14:00:00+00:00,2024-01-05 18:00:00+00:00,1,-0.0036708600170656594,-0.0036708600170656594
285.0,2025-08-21 21:00:00+00:00,2025-08-22 01:00:00+00:00,1,-0.0036300541430036677,-0.0036300541430036677
73.0,2024-05-19 00:00:00+00:00,2024-05-19 04:00:00+00:00,1,-0.0035827249357326526,-0.0035827249357326526
29.0,2024-03-13 21:00:00+00:00,2024-03-14 01:00:00+00:00,1,-0.0034818959661083427,-0.0034818959661083427
48.0,2024-04-12 18:00:00+00:00,2024-04-13 17:00:00+00:00,1,-0.0034597392490022466,-0.0034597392490022466
88.0,2024-07-20 10:00:00+00:00,2024-07-20 14:00:00+00:00,1,-0.003152786133002951,-0.003152786133002951
334.0,2025-11-17 20:00:00+00:00,2025-11-18 06:00:00+00:00,1,-0.0030548526541269013,-0.0030548526541269013
274.0,2025-07-07 02:00:00+00:00,2025-07-07 06:00:00+00:00,1,-0.002833574581924147,-0.002833574581924147
204.0,2025-03-23 15:00:00+00:00,2025-03-24 00:00:00+00:00,1,-0.0028227536064021233,-0.0028227536064021233
264.0,2025-06-30 20:00:00+00:00,2025-07-01 00:00:00+00:00,1,-0.002809201127284068,-0.002809201127284068
74.0,2024-05-20 08:00:00+00:00,2024-05-20 12:00:00+00:00,1,-0.0028053991216739566,-0.0028053991216739566
98.0,2024-08-13 04:00:00+00:00,2024-08-13 12:00:00+00:00,1,-0.002537337236450678,-0.002537337236450678
96.0,2024-08-10 09:00:00+00:00,2024-08-10 13:00:00+00:00,1,-0.0025297381273636063,-0.0025297381273636063
99.0,2024-08-13 19:00:00+00:00,2024-08-13 23:00:00+00:00,1,-0.0023899308899441246,-0.0023899308899441246
101.0,2024-08-18 22:00:00+00:00,2024-08-19 06:00:00+00:00,1,-0.0023257271266540723,-0.0023257271266540723
158.0,2024-12-29 17:00:00+00:00,2024-12-29 21:00:00+00:00,1,-0.0022433522742494544,-0.0022433522742494544
13.0,2024-02-05 16:00:00+00:00,2024-02-05 20:00:00+00:00,1,-0.0021367628710912906,-0.0021367628710912906
149.0,2024-12-07 09:00:00+00:00,2024-12-08 01:00:00+00:00,1,-0.002095880478090849,-0.002095880478090849
354.0,2025-12-20 09:00:00+00:00,2025-12-21 09:00:00+00:00,1,-0.001958677899046273,-0.001958677899046273
155.0,2024-12-23 14:00:00+00:00,2024-12-23 18:00:00+00:00,1,-0.001886366916777106,-0.001886366916777106
282.0,2025-08-14 13:00:00+00:00,2025-08-15 01:00:00+00:00,1,-0.0016964781707306193,-0.0016964781707306193
14.0,2024-02-06 21:00:00+00:00,2024-02-07 01:00:00+00:00,1,-0.001643905583246841,-0.001643905583246841
222.0,2025-04-19 06:00:00+00:00,2025-04-19 11:00:00+00:00,1,-0.0013400116529443732,-0.0013400116529443732
27.0,2024-03-10 14:00:00+00:00,2024-03-10 18:00:00+00:00,1,-0.0011798677122490419,-0.0011798677122490419
70.0,2024-05-14 16:00:00+00:00,2024-05-14 20:00:00+00:00,1,-0.0010729694924164325,-0.0010729694924164325
160.0,2024-12-31 18:00:00+00:00,2025-01-01 22:00:00+00:00,1,-0.0010604815046275987,-0.0010604815046275987
260.0,2025-06-26 17:00:00+00:00,2025-06-26 21:00:00+00:00,1,-0.0010402309587183964,-0.0010402309587183964
200.0,2025-03-19 20:00:00+00:00,2025-03-20 00:00:00+00:00,1,-0.0010086998751776325,-0.0010086998751776325
221.0,2025-04-18 22:00:00+00:00,2025-04-19 02:00:00+00:00,1,-0.0009682497286432762,-0.0009682497286432762
71.0,2024-05-16 14:00:00+00:00,2024-05-16 18:00:00+00:00,1,-0.0009528934625639093,-0.0009528934625639093
263.0,2025-06-29 22:00:00+00:00,2025-06-30 02:00:00+00:00,1,-0.000871267166733292,-0.000871267166733292
336.0,2025-11-19 07:00:00+00:00,2025-11-19 11:00:00+00:00,1,-0.0007574629547587331,-0.0007574629547587331
61.0,2024-04-29 03:00:00+00:00,2024-04-30 03:00:00+00:00,1,-0.0004136484792662048,-0.0004136484792662048
76.0,2024-05-28 19:00:00+00:00,2024-05-28 23:00:00+00:00,1,-0.00031238495117088475,-0.00031238495117088475
2.0,2024-01-03 13:00:00+00:00,2024-01-03 21:00:00+00:00,1,-0.00019027082799447025,-0.00019027082799447025
300.0,2025-09-12 23:00:00+00:00,2025-09-13 10:00:00+00:00,1,-0.00018760281781550296,-0.00018760281781550296
312.0,2025-10-02 02:00:00+00:00,2025-10-02 09:00:00+00:00,1,-6.730749215276182e-05,-6.730749215276182e-05
