loss_streak_id,start,end,count,total_loss,worst_trade
185.0,2026-02-01 04:00:00+00:00,2026-02-08 09:00:00+00:00,2,-0.04042185070493028,-0.036457843455640314
194.0,2026-02-20 10:00:00+00:00,2026-02-20 21:00:00+00:00,2,-0.038723159742927615,-0.021210196779964215
179.0,2026-01-09 17:00:00+00:00,2026-01-11 11:00:00+00:00,2,-0.03582373461419545,-0.01796785604289542
57.0,2024-09-05 14:00:00+00:00,2024-09-06 05:00:00+00:00,2,-0.03285353212574958,-0.02187557901408426
134.0,2025-09-05 00:00:00+00:00,2025-09-06 16:00:00+00:00,2,-0.03158353672175966,-0.03140340061336901
115.0,2025-06-17 19:00:00+00:00,2025-06-20 08:00:00+00:00,2,-0.031227340742649,-0.029726141621604692
8.0,2024-03-12 07:00:00+00:00,2024-03-12 21:00:00+00:00,2,-0.011725997914797857,-0.009323511558500638
32.0,2024-05-01 19:00:00+00:00,2024-05-03 03:00:00+00:00,2,-0.006575523590571482,-0.004265652352297571
68.0,2024-10-08 18:00:00+00:00,2024-10-10 02:00:00+00:00,2,-0.0034471553183169465,-0.002574677479999732
116.0,2025-06-25 09:00:00+00:00,2025-06-26 21:00:00+00:00,2,-0.0029063282535130236,-0.0018660972947946272
39.0,2024-05-24 18:00:00+00:00,2024-05-29 05:00:00+00:00,2,-0.0019350595202452742,-0.0018421027731276127
23.0,2024-04-11 18:00:00+00:00,2024-04-13 03:00:00+00:00,2,-0.0011952781583511535,-0.0008317342432757999
13.0,2024-03-26 18:00:00+00:00,2024-03-27 18:00:00+00:00,1,-0.08720310499999993,-0.08720310499999993
42.0,2024-06-19 01:00:00+00:00,2024-06-19 17:00:00+00:00,1,-0.08535512000000006,-0.08535512000000006
73.0,2024-11-12 11:00:00+00:00,2024-11-13 04:00:00+00:00,1,-0.08533520750000008,-0.08533520750000008
85.0,2025-01-16 10:00:00+00:00,2025-01-17 08:00:00+00:00,1,-0.08498900000000006,-0.08498900000000006
58.0,2024-09-06 15:00:00+00:00,2024-09-06 19:00:00+00:00,1,-0.08360017500000035,-0.08360017500000035
131.0,2025-08-16 11:00:00+00:00,2025-08-17 04:00:00+00:00,1,-0.07486597553126016,-0.07486597553126016
60.0,2024-09-08 18:00:00+00:00,2024-09-08 22:00:00+00:00,1,-0.06791944302263125,-0.06791944302263125
160.0,2025-11-09 06:00:00+00:00,2025-11-09 14:00:00+00:00,1,-0.06657053418686414,-0.06657053418686414
27.0,2024-04-21 15:00:00+00:00,2024-04-22 05:00:00+00:00,1,-0.06648802885620979,-0.06648802885620979
171.0,2025-12-05 09:00:00+00:00,2025-12-05 16:00:00+00:00,1,-0.06093951178872763,-0.06093951178872763
44.0,2024-06-26 18:00:00+00:00,2024-06-27 12:00:00+00:00,1,-0.05707901824865724,-0.05707901824865724
103.0,2025-04-15 14:00:00+00:00,2025-04-16 05:00:00+00:00,1,-0.05230828372260835,-0.05230828372260835
50.0,2024-07-28 11:00:00+00:00,2024-07-29 02:00:00+00:00,1,-0.05165185830151446,-0.05165185830151446
95.0,2025-03-17 17:00:00+00:00,2025-03-18 01:00:00+00:00,1,-0.04371632005368739,-0.04371632005368739
5.0,2024-02-11 01:00:00+00:00,2024-02-11 08:00:00+00:00,1,-0.04259830868850606,-0.04259830868850606
36.0,2024-05-09 00:00:00+00:00,2024-05-09 20:00:00+00:00,1,-0.04175709468735589,-0.04175709468735589
197.0,2026-02-24 01:00:00+00:00,2026-02-24 13:00:00+00:00,1,-0.03772551509046835,-0.03772551509046835
101.0,2025-04-12 21:00:00+00:00,2025-04-13 01:00:00+00:00,1,-0.03498642384659293,-0.03498642384659293
90.0,2025-02-17 16:00:00+00:00,2025-02-18 05:00:00+00:00,1,-0.03350059938933776,-0.03350059938933776
201.0,2026-03-10 19:00:00+00:00,2026-03-11 05:00:00+00:00,1,-0.031218262228858627,-0.031218262228858627
46.0,2024-07-12 05:00:00+00:00,2024-07-12 09:00:00+00:00,1,-0.02966112588606202,-0.02966112588606202
43.0,2024-06-25 10:00:00+00:00,2024-06-25 14:00:00+00:00,1,-0.028701294900956686,-0.028701294900956686
177.0,2025-12-23 03:00:00+00:00,2025-12-23 08:00:00+00:00,1,-0.028314623063855987,-0.028314623063855987
127.0,2025-08-04 22:00:00+00:00,2025-08-05 02:00:00+00:00,1,-0.02679272212058756,-0.02679272212058756
129.0,2025-08-14 13:00:00+00:00,2025-08-14 17:00:00+00:00,1,-0.02651077324103692,-0.02651077324103692
76.0,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,1,-0.025409149835776825,-0.025409149835776825
162.0,2025-11-14 04:00:00+00:00,2025-11-14 20:00:00+00:00,1,-0.02378673021633686,-0.02378673021633686
48.0,2024-07-25 08:00:00+00:00,2024-07-25 12:00:00+00:00,1,-0.023434057005734362,-0.023434057005734362
188.0,2026-02-14 13:00:00+00:00,2026-02-14 17:00:00+00:00,1,-0.022212311096731593,-0.022212311096731593
105.0,2025-05-06 02:00:00+00:00,2025-05-06 10:00:00+00:00,1,-0.020276597406567072,-0.020276597406567072
146.0,2025-09-30 21:00:00+00:00,2025-10-01 06:00:00+00:00,1,-0.01887550833592318,-0.01887550833592318
47.0,2024-07-17 16:00:00+00:00,2024-07-17 20:00:00+00:00,1,-0.018562699514429903,-0.018562699514429903
9.0,2024-03-13 21:00:00+00:00,2024-03-14 01:00:00+00:00,1,-0.017409479830541714,-0.017409479830541714
30.0,2024-04-28 09:00:00+00:00,2024-04-28 15:00:00+00:00,1,-0.016480392186507986,-0.016480392186507986
165.0,2025-11-17 20:00:00+00:00,2025-11-18 06:00:00+00:00,1,-0.015274263270634506,-0.015274263270634506
125.0,2025-07-07 02:00:00+00:00,2025-07-07 06:00:00+00:00,1,-0.014167872909620734,-0.014167872909620734
83.0,2024-12-29 17:00:00+00:00,2024-12-29 21:00:00+00:00,1,-0.011216761371247271,-0.011216761371247271
78.0,2024-12-07 09:00:00+00:00,2024-12-08 01:00:00+00:00,1,-0.008514514442244072,-0.008514514442244072
191.0,2026-02-16 07:00:00+00:00,2026-02-16 13:00:00+00:00,1,-0.007602885090755847,-0.007602885090755847
37.0,2024-05-14 16:00:00+00:00,2024-05-14 20:00:00+00:00,1,-0.004358938562941757,-0.004358938562941757
167.0,2025-11-19 07:00:00+00:00,2025-11-19 11:00:00+00:00,1,-0.003077193253707353,-0.003077193253707353
33.0,2024-05-05 07:00:00+00:00,2024-05-05 11:00:00+00:00,1,-0.0029505654126959773,-0.0029505654126959773
110.0,2025-06-03 00:00:00+00:00,2025-06-03 14:00:00+00:00,1,-0.0026227828947759995,-0.0026227828947759995
109.0,2025-05-29 23:00:00+00:00,2025-05-30 03:00:00+00:00,1,-0.002520968398757001,-0.002520968398757001
31.0,2024-04-29 03:00:00+00:00,2024-04-30 03:00:00+00:00,1,-0.002023384896331024,-0.002023384896331024
61.0,2024-09-11 07:00:00+00:00,2024-09-11 11:00:00+00:00,1,-0.0018221952872561598,-0.0018221952872561598
63.0,2024-09-17 19:00:00+00:00,2024-09-17 23:00:00+00:00,1,-0.0015659708847251094,-0.0015659708847251094
150.0,2025-10-08 19:00:00+00:00,2025-10-08 23:00:00+00:00,1,-0.0009610613742731364,-0.0009610613742731364
62.0,2024-09-15 10:00:00+00:00,2024-09-15 14:00:00+00:00,1,-0.0005513726556693852,-0.0005513726556693852
147.0,2025-10-02 02:00:00+00:00,2025-10-02 09:00:00+00:00,1,-0.00033653746076380925,-0.00033653746076380925
153.0,2025-10-21 05:00:00+00:00,2025-10-21 09:00:00+00:00,1,-0.00030351000758663585,-0.00030351000758663585
135.0,2025-09-08 20:00:00+00:00,2025-09-09 00:00:00+00:00,1,-0.00018779103907261285,-0.00018779103907261285
