year,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position
2024,0.9338196499919804,0.9346933737019667,-0.06934606333542659,4.075892779967759,328,200,128,-0.006389078498293517,0.18637542662116038,0.17337883959044367,0.1362457337883959,0.3482387787349952,0.579344043957196,0.0003404668594336394
2025,0.3810476500093669,0.38257961413364616,-0.05672337306508146,2.1229568874135034,281,111,170,-0.14068029650884745,0.24402797704447632,0.09815877570540411,0.26386896221903394,0.17294744124756356,0.2800853317080647,0.00013853434476545484
