year,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position
2024,1.7857923047928579,1.7877478773393118,-0.07460542987826535,5.1613081300823,435,296,139,-0.008941979522184295,0.2989351535836177,0.26771331058020476,0.2006825938566553,0.6539054701152964,0.9221690215423073,0.00034428226167969496
2025,0.979440118660555,0.9840870120643495,-0.08516748473302926,3.5411477021365076,372,168,204,-0.22660808225729318,0.3866989478718317,0.14693926351028216,0.3935915829746533,0.33222931244548537,0.6950731819343063,0.00018473136574116738
