ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,exposure,abs_exposure,avg_bar_return_when_in_position,score
12,96,0.0,1,-999.0,1.5,0,1.0689859960586645,0.15663083118811816,-0.2778570291225362,0.9101876765151447,465,0.09941720046203928,0.09941720046203928,0.00027781652890358517,0.0632117004526073
20,60,0.0,0,-999.0,0.75,0,1.551621682129471,0.20619905818042716,-0.38856776952781547,1.0204340676129942,343,0.15005775490916728,0.15005775490916728,0.0002156039760757209,0.06293687679716914
30,96,0.0,0,-999.0,0.75,0,1.719109574224074,0.22164452317851469,-0.4193840669391973,1.0090612277247113,349,0.16281633938884804,0.16281633938884804,0.00021328029674077452,0.06240555109515161
30,96,0.0,1,-999.0,999.0,0,1.224498523558665,0.173529443559703,-0.313380494785217,0.8869844558755687,487,0.1259057019846687,0.1259057019846687,0.00024338284354613642,0.061188418960872945
12,120,0.0025,0,-999.0,0.75,0,1.5524778388272402,0.20628004699551505,-0.396985322955674,0.9694481247471672,332,0.15417935524519585,0.15417935524519585,0.00021188452301633705,0.05625979175503641
20,96,0.0,0,-999.0,0.75,0,1.693566441663266,0.2193390640113011,-0.428595923709141,1.0077113447947634,349,0.15987608946760476,0.15987608946760476,0.00021519765627512296,0.055426669396468765
20,200,0.0025,0,-999.0,1.5,1,1.9871708974580504,0.24485027052125719,-0.45533195717466446,0.763383648642732,507,0.08482095978158144,0.4280951380867374,0.00011305880823394178,0.055353474366061556
12,60,0.0,1,-999.0,1.5,0,1.068565760746624,0.15658381013049127,-0.30128266229201695,0.921311038273559,456,0.09589940144912318,0.09589940144912318,0.0002859153075905758,0.05200803089816075
20,60,0.0,1,-999.0,1.5,0,1.0413027588211605,0.1535168359603727,-0.2951252223848122,0.9116234298576881,446,0.09272288144492281,0.09272288144492281,0.00029016264303229636,0.05153539626085099
30,96,0.0,1,-999.0,1.5,0,1.0247453828849484,0.15163817336697338,-0.28880561623987133,0.8802114026481419,473,0.09886590360180615,0.09886590360180615,0.0002751331043720387,0.051245935379444815
12,200,0.0,0,-999.0,1.5,1,1.9100571128538415,0.23835126082344904,-0.4493992174696796,0.7483011742010438,562,0.08762994854562638,0.45017326472750185,0.00010814783653629577,0.05106671079866144
12,96,0.0,0,-999.0,1.5,1,1.6859907566590588,0.21865194002522093,-0.41283940012074627,0.7276111828376434,553,0.07975427911372467,0.3885330253071511,0.00011524584477278604,0.04861279910672996
20,60,0.0025,1,-999.0,1.5,0,0.9739671467931108,0.14579900714176053,-0.28311450814379746,0.885533272193348,416,0.08749868738842802,0.08749868738842802,0.0002920046809032205,0.0485184166795292
12,96,0.0025,1,-999.0,1.5,0,0.9552741913366385,0.14361916575693412,-0.2760876450510762,0.8585326120529108,435,0.09398298855402709,0.09398298855402709,0.00027303256801087524,0.04850197383404156
12,120,0.0,1,-999.0,999.0,0,1.2401317973096408,0.17517541363050992,-0.34650008490090345,0.8914215197523753,495,0.1310248871154048,0.1310248871154048,0.00023625376006198914,0.046496447167676966
30,60,0.005,0,-999.0,0.75,0,1.3527310300065007,0.18676671266175937,-0.37432956735169565,0.9295465626143419,304,0.13659036018061535,0.13659036018061535,0.0002181937848200817,0.04607925711662864
12,200,0.005,0,-999.0,1.5,1,1.794872014485037,0.2283822448306112,-0.440065161825266,0.7384564525693118,464,0.08563477895621127,0.38412265042528615,0.00011820800521254684,0.045272486546443794
20,120,0.0,0,-999.0,0.75,0,1.658977196769524,0.21618908849903984,-0.44086596089144825,0.9860256809946045,354,0.1658090937729707,0.1658090937729707,0.00020650658842537542,0.04505739210304594
