year,total_return,initial_capital,final_equity,profit,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position
2024,28.19365771572081,100.0,2919.365771572081,2819.365771572081,28.26120010151479,-0.3686637614322562,4.282690036813446,258,119,139,-0.29356957176084275,0.8602845806539882,0.09864550554111369,0.16144479408947873,4.272012076847501,6.631068364792371,0.002193409808869066
2025,115.70833376743165,100.0,11670.833376743165,11570.833376743165,117.63161229458146,-0.3422849449797918,4.832077918139498,346,192,154,-0.3131739548294089,1.0498342143200383,0.13683325324363288,0.1875300336376742,3.5649168381784158,38.009111189772646,0.0021577490044043333
2026,2.015543239909294,100.0,301.5543239909294,201.5543239909294,28.602610251409274,-0.2749558516062316,3.456274164910388,92,51,41,-0.7754375000000001,1.358673611111111,0.10590277777777778,0.27743055555555557,0.30964613656403617,1.5867353422673736,0.0013064219382242514
