loss_streak_id,start,end,count,total_loss,worst_trade
22.0,2024-04-11 18:00:00+00:00,2024-04-13 03:00:00+00:00,2,-0.0011952781583511535,-0.0008317342432757999
57.0,2024-08-27 21:00:00+00:00,2024-08-29 12:00:00+00:00,1,-0.14805128873171863,-0.14805128873171863
36.0,2024-06-19 01:00:00+00:00,2024-06-20 07:00:00+00:00,1,-0.11336826436507598,-0.11336826436507598
14.0,2024-03-17 03:00:00+00:00,2024-03-17 07:00:00+00:00,1,-0.09324858306698586,-0.09324858306698586
16.0,2024-03-18 17:00:00+00:00,2024-03-19 01:00:00+00:00,1,-0.09238989205994824,-0.09238989205994824
68.0,2024-09-06 15:00:00+00:00,2024-09-06 19:00:00+00:00,1,-0.08775190805606732,-0.08775190805606732
224.0,2026-03-16 17:00:00+00:00,2026-03-17 01:00:00+00:00,1,-0.08560335806072293,-0.08560335806072293
70.0,2024-09-08 18:00:00+00:00,2024-09-08 22:00:00+00:00,1,-0.08359316064323846,-0.08359316064323846
231.0,2026-04-15 07:00:00+00:00,2026-04-15 17:00:00+00:00,1,-0.0776145096620528,-0.0776145096620528
132.0,2025-05-01 05:00:00+00:00,2025-05-01 10:00:00+00:00,1,-0.07680128600587911,-0.07680128600587911
144.0,2025-05-24 16:00:00+00:00,2025-05-24 21:00:00+00:00,1,-0.07237865363057966,-0.07237865363057966
229.0,2026-04-09 17:00:00+00:00,2026-04-10 03:00:00+00:00,1,-0.07187906724243477,-0.07187906724243477
38.0,2024-06-26 18:00:00+00:00,2024-06-27 12:00:00+00:00,1,-0.07025109938296276,-0.07025109938296276
1.0,2024-01-01 09:00:00+00:00,2024-01-01 19:00:00+00:00,1,-0.06999776036356163,-0.06999776036356163
133.0,2025-05-02 11:00:00+00:00,2025-05-02 16:00:00+00:00,1,-0.06800886684989893,-0.06800886684989893
98.0,2025-01-08 01:00:00+00:00,2025-01-08 06:00:00+00:00,1,-0.06413743797605798,-0.06413743797605798
44.0,2024-07-28 11:00:00+00:00,2024-07-29 00:00:00+00:00,1,-0.06364697021724856,-0.06364697021724856
123.0,2025-04-05 19:00:00+00:00,2025-04-05 23:00:00+00:00,1,-0.06325355099841151,-0.06325355099841151
147.0,2025-06-14 13:00:00+00:00,2025-06-16 02:00:00+00:00,1,-0.06105937263310257,-0.06105937263310257
