ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position,score
48,200,0.0,0,-999.0,999.0,1,9.993266605237947,0.6157269619607308,-0.618798272740529,1.1555112625588002,107,58,49,0.133594499520307,0.6165920477561028,0.3750932736382049,0.24149877411789789,16.401309045525934,-0.33352263295131934,0.00014914615743746867,0.36410338871840636
48,200,0.0,0,-999.0,2.5,1,8.146176460942154,0.557326206384954,-0.6643858138878453,1.1100520535601783,327,205,122,0.11976335145506875,0.5804818249653555,0.35012258821021214,0.2303592367551434,16.831050897320747,-0.39592961870530474,0.00015143356214207976,0.28063590211904027
48,200,0.0,0,-999.0,1.5,1,5.871041199498245,0.470683334641792,-0.5099077183830952,1.0363733274962024,555,334,221,0.1018281633088157,0.4997068542799275,0.3007675087943716,0.19893934548555592,10.939145930916695,-0.2403804210428654,0.00016009359691477297,0.26754814182505454
48,200,0.005,0,-999.0,999.0,1,6.020615083654166,0.4770356388285546,-0.612483096252985,1.0225286505358844,101,55,46,0.1366059055537789,0.5608144121095832,0.34871015883168105,0.21210425327790214,9.535058103208758,-0.2990684902315529,0.0001383435347749135,0.2219205232288563
48,200,0.01,0,-999.0,999.0,1,5.831079752083405,0.46896749104358304,-0.6237916460187788,1.0300702380172888,93,56,37,0.1421223750133248,0.4869150410404008,0.3145187080268628,0.172396333013538,6.9120287088575045,-0.09551525797837035,0.00015373889889127437,0.20857517993505809
48,200,0.0025,0,-999.0,999.0,1,5.341765446935146,0.447277888087636,-0.6299755381864055,0.9819649756756749,104,57,47,0.1347137831787656,0.5914881142735317,0.3631009487261486,0.228387165547383,8.311633081464766,-0.28258032710325764,0.0001277102335129671,0.181388367778217
48,200,0.005,0,-999.0,1.5,1,3.6945073910495845,0.3627305874168971,-0.4663108499592845,0.9122430913139767,498,305,193,0.10499946700778169,0.4543225668905234,0.2796610169491525,0.17466154994137087,6.222795974497739,-0.1662208135662957,0.000147256779783027,0.1751873170029537
48,200,0.01,0,-999.0,2.5,1,5.021487065995493,0.4323447491083787,-0.6252010610749004,1.0006622526812599,267,175,92,0.12903741605372562,0.45773371708773053,0.29338556657072806,0.16434815051700244,7.319249435111818,-0.1727963830891105,0.00015687706731541378,0.16977733120499153
48,200,0.005,0,-999.0,2.5,1,5.061163330182858,0.43422866056010934,-0.6506233433404826,0.9847388742622015,301,189,112,0.1225882102121309,0.5270760046903316,0.3248321074512312,0.2022438972391003,9.62310603663924,-0.3367425514621608,0.00014091998410772425,0.15815393260297814
48,200,0.01,0,-999.0,1.5,1,3.088207833246112,0.32553245244078943,-0.4748761000139592,0.8723412841572458,436,280,156,0.11096897985289415,0.3952137298795438,0.253091354866219,0.1421223750133248,4.723831282437141,-0.11172791080950928,0.00015359705725867398,0.13171146664167213
