year,total_return,initial_capital,final_equity,profit,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position
2026,0.9185912225017805,100.0,191.85912225017805,91.85912225017805,6.388663553385554,-0.33256738347246195,2.7531879856259702,77,38,39,-0.45483333333333337,0.8318888888888889,0.06909722222222223,0.17048611111111112,0.0794226090655199,0.959001044353871,0.0012538373895141063
