ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position,score
20,120,0.01,0,-999.0,999.0,1,1.7722185546087688,0.2907990100920139,-0.5011237852126129,0.8069626330019148,100,52,48,0.07072742637976988,0.3876357017486836,0.22918156406422674,0.15845413768445687,3.864052269817555,-0.4008309287355021,0.00013237155842864198,0.0805852491358032
20,200,0.01,0,-999.0,2.5,1,1.8351204964252061,0.2980695933718964,-0.5214644677993037,0.8278944102140251,210,127,83,0.0651043359552753,0.38883832802444257,0.22697133198985894,0.16186699603458363,3.986628243696929,-0.3684949121974348,0.0001361814162147575,0.07873207998294585
48,200,0.01,0,-999.0,999.0,1,2.103777970365052,0.3278261971383276,-0.5860605926079866,0.8502260566897306,71,39,32,0.07531040759279724,0.4303126828316973,0.2528115452122473,0.17750113761945005,2.877011226268732,-0.17050285130509268,0.00013108336058633468,0.07730720366882085
20,96,0.01,0,-999.0,999.0,1,1.8404382974425917,0.2986786930379133,-0.5260320843304465,0.8234646681360752,115,56,59,0.06984983423259442,0.37096145095235,0.22040564259247222,0.15055580835987778,3.91781625418451,-0.3882256851424012,0.00013996995783140145,0.07683588427949381
12,200,0.005,0,-999.0,1.5,1,1.4658361056546791,0.253503001383494,-0.440065161825266,0.769913894435535,374,211,163,0.05226548787622701,0.3821101215627641,0.21718780471949556,0.16492231684326855,2.3447950041089505,-0.11115081268397986,0.0001278394371809303,0.07196611519263776
30,200,0.01,0,-999.0,999.0,1,1.8399803193566933,0.2986262699939828,-0.5353439096146559,0.8091139718827576,77,40,37,0.07488786322563869,0.42280439446141843,0.24884612884352858,0.17395826561788988,2.8186209055005755,-0.22708220957632674,0.00012561169080510022,0.0714100137807927
20,200,0.0,0,-999.0,1.5,1,1.539665838219019,0.2627950226108704,-0.4645323655894783,0.7756992965963933,446,248,198,0.04927517389325879,0.4564779301826692,0.252876552037964,0.2036013781447052,3.3405489557469092,-0.2686861341995581,0.00011415374378729712,0.06931380464595091
30,96,0.01,0,-999.0,2.5,1,1.5032680262402174,0.2582397660235085,-0.47807836634897927,0.7697340232681136,220,133,87,0.06159396736657349,0.35542481960605865,0.20850939348631606,0.14691542611974256,4.059957180955669,-0.44773839513700964,0.00013489340398871824,0.05768728401242456
20,200,0.0025,0,-999.0,1.5,1,1.419068099959825,0.24750846152062933,-0.45533195717466446,0.7516166144127637,410,227,183,0.04748748618604953,0.42589221868296173,0.23668985243450563,0.1892023662484561,2.8578168267101147,-0.23023329002753012,0.00011637496785541725,0.05742331365393529
30,96,0.0,0,-999.0,1.5,1,1.3235635612496583,0.23499193255670314,-0.4326994930712674,0.736464879115125,428,237,191,0.04231944354157186,0.4079828381980108,0.22515114086979132,0.18283169732821947,3.6616200516973727,-0.3825810631602484,0.00011684031214702553,0.05546542997682568
30,60,0.01,0,-999.0,1.5,1,1.397765428548139,0.24474913594308423,-0.45786426108449796,0.7846820728879876,314,179,135,0.05320808684911916,0.28105701098615354,0.16713254891763635,0.1139244620685172,2.807340402821904,-0.2631378107575877,0.00015829097033052592,0.055051109045234636
12,120,0.01,0,-999.0,999.0,1,1.6820380515931386,0.2801565095381682,-0.5309550912671774,0.7912050104831088,113,55,58,0.06923226938828576,0.3779496847168953,0.2235909770525905,0.15435870766430476,4.023582494615573,-0.4350693062503721,0.00013289017990454998,0.054239214428734896
12,200,0.0025,0,-999.0,1.5,1,1.3260377978291777,0.23532102086301565,-0.43804529319564656,0.7313283504569272,419,233,186,0.047454982773191184,0.41838393031268284,0.232919456542937,0.1854644737697458,2.3849327106700233,-0.15262787063502492,0.00011517194805962532,0.05286479178803873
48,120,0.01,0,-999.0,2.5,1,1.4990559296719543,0.2577094150146251,-0.4881278493140133,0.7620021834530196,201,127,74,0.06403172333094975,0.3800299031398297,0.22203081323538973,0.15799908990443998,3.284915193463207,-0.355101664869092,0.00012730913623556746,0.0517455995302694
12,120,0.01,0,-999.0,1.5,1,1.6706001252769318,0.2787875968168525,-0.539319688427814,0.8433773475412221,314,177,137,0.05184294350906845,0.30432945459273225,0.17808619905090034,0.12624325554183188,3.288863207571409,-0.27143558437134085,0.00015975948793085697,0.05129661998000662
12,96,0.01,0,-999.0,2.5,1,1.3037716336097485,0.2323499868592156,-0.4544572929842795,0.7272408593423572,238,137,101,0.060846388870831436,0.3344601183124228,0.1976532535916271,0.13680686472079567,3.9299750108174383,-0.4736329725508106,0.00013448420584743215,0.041483383334193706
12,200,0.01,0,-999.0,2.5,1,1.4145323770963047,0.2469224821895073,-0.5045364382568222,0.741918482426382,219,133,86,0.0643242540466749,0.3827276864070727,0.22352597022687382,0.15920171618019893,3.121620706950237,-0.34636974169496215,0.0001246392236659814,0.031750187182415325
20,96,0.01,0,-999.0,2.5,1,1.2362934252448499,0.2232126970017303,-0.4547765011522399,0.7082766456834321,232,134,98,0.060553858155106284,0.3448937138399532,0.20272378599752974,0.14216992784242347,3.983450046129515,-0.49604769454412123,0.00012807205864694116,0.031238278709781957
30,120,0.01,0,-999.0,999.0,1,1.5014515015010317,0.25801112694266815,-0.5336271640281344,0.7504992826976954,85,44,41,0.07219007995839563,0.3955340310732627,0.23386205551582917,0.16167197555743354,3.2637273056708684,-0.38784021232775645,0.00012159896979885206,0.02872250906348573
30,60,0.01,0,-999.0,999.0,1,1.5072716186705057,0.2587432442110116,-0.5476043220441722,0.7602418199828973,130,60,70,0.07101995709549502,0.35061431450302283,0.21081713579925893,0.1397971787037639,3.604691940028456,-0.4189185588130555,0.00013582930739016656,0.02295317418807035
48,60,0.01,0,-999.0,2.5,1,1.2069134714233019,0.21916964721033394,-0.4626535545627658,0.7006549222943693,221,132,89,0.06146395371514009,0.3436585841513359,0.202561268933238,0.1410973152180979,3.728957264655107,-0.4787795366233373,0.0001267958464190982,0.022875616043669507
12,96,0.0025,0,-999.0,1.5,1,1.1123805075720168,0.20588068061740028,-0.4368740252415091,0.6876722513194699,416,226,190,0.04615484625885718,0.3585126438276019,0.20233374504322954,0.15617889878437236,3.017020965186191,-0.3525236705771819,0.00012124962018695353,0.021827280562619227
12,96,0.0,0,-999.0,999.0,1,1.4931942146588515,0.2569702419208404,-0.5571863601323624,0.7431048320256807,192,91,101,0.060326334265097835,0.47968536696353115,0.2700058506143145,0.20967951634921667,4.551948170988178,-0.5056740563743236,0.00010571739453615454,0.015532303455943204
48,200,0.005,0,-999.0,1.5,1,1.1041459084263296,0.2047021383994081,-0.45148943846504386,0.6709378381121482,379,217,162,0.054410713124878114,0.408372879152311,0.23139179613859456,0.17698108301371643,2.376539807206725,-0.24677736289087038,0.0001096075074425308,0.012504311072493578
30,96,0.005,0,-999.0,1.5,1,1.2195610619382062,0.22091503030238746,-0.49217145757474823,0.7173022360083857,366,207,159,0.04716245205746603,0.3500292530715725,0.19859585256451928,0.15143340050705323,3.0101236210124203,-0.33533149230673276,0.00012663650690187614,0.010694413315432631
20,96,0.0,0,-999.0,1.5,1,1.0600222702479574,0.19832754692248344,-0.44759596571092297,0.6677938225038833,438,235,203,0.04452967561593967,0.39595657544042123,0.22024312552818046,0.17571344991224078,3.258394092669863,-0.39777283470104463,0.00011014065644895532,0.007919255192216125
20,120,0.01,0,-999.0,2.5,1,1.2181383768263694,0.22071907075362707,-0.4966474647135317,0.7007851142290464,222,133,89,0.06146395371514009,0.36114542026912827,0.21130468699213417,0.1498407332769941,3.9637221548989947,-0.5006559088331537,0.00012227582094403183,0.0074345941083135345
30,96,0.0025,0,-999.0,1.5,1,1.0137798296144718,0.19153603685080678,-0.43395559762457747,0.6547322838496924,399,222,177,0.043002015211597217,0.38149255671845544,0.21224728596502632,0.1692452707534291,2.9761982977218824,-0.3816884369442095,0.00011057619659506741,0.007294852231002666
12,96,0.005,0,-999.0,1.5,1,1.2111086951737127,0.21974942247475449,-0.5033925269220231,0.7200769755170107,377,209,168,0.04862510563609179,0.3301696678151206,0.1893973867256062,0.1407722810895144,2.9270232584363107,-0.3201210394207137,0.00013289643309777774,0.004057007789593482
