entry_time,exit_time,side,size,entry_price,exit_price,bars,gross_return,turnover_cost,funding_cost,net_return,loss_streak_id,consecutive_loss_count
2025-04-14 01:00:00+00:00,2025-04-15 13:00:00+00:00,short,0.8,84200.7,86335.62857142856,36,-0.02028418833979835,0.0011200000000000001,-0.00011270400000000001,-0.02129148433979835,171.0,1.0
2024-07-15 07:00:00+00:00,2024-07-15 22:00:00+00:00,short,0.8,62816.0,64246.07142857143,15,-0.01821283021614146,0.0011200000000000001,-2.1504000000000003e-05,-0.019311326216141463,76.0,2.0
2024-03-24 01:00:00+00:00,2024-03-24 18:00:00+00:00,short,0.8,64512.0,65987.78571428571,17,-0.018300914115646272,0.0011200000000000001,-0.000244,-0.01917691411564627,31.0,2.0
2025-02-06 01:00:00+00:00,2025-02-07 14:00:00+00:00,short,0.8,97116.1,99224.18928571428,37,-0.0173655184729558,0.0011200000000000001,-0.000165096,-0.0183204224729558,153.0,1.0
2025-10-12 07:00:00+00:00,2025-10-12 16:00:00+00:00,short,0.8,111464.0,113799.48214285714,9,-0.016762234571572065,0.0011200000000000001,6.44e-05,-0.017946634571572063,213.0,2.0
2024-09-04 08:00:00+00:00,2024-09-04 15:00:00+00:00,short,0.8,56749.7,57938.61071428571,7,-0.016760063426389315,0.0011200000000000001,0.0,-0.017880063426389314,98.0,1.0
2024-07-15 01:00:00+00:00,2024-07-15 05:00:00+00:00,short,0.8,61373.1,62614.70714285714,4,-0.016184382315472413,0.0011200000000000001,0.0,-0.017304382315472412,76.0,1.0
2024-09-02 05:00:00+00:00,2024-09-02 20:00:00+00:00,short,0.8,57751.9,58910.75714285715,15,-0.016052904134508418,0.0011200000000000001,9.200000000000001e-07,-0.01717382413450842,97.0,1.0
2025-06-06 04:00:00+00:00,2025-06-06 14:00:00+00:00,short,0.8,102726.4,104780.38214285714,10,-0.015995749041003295,0.0011200000000000001,2.4240000000000002e-05,-0.017139989041003292,185.0,1.0
2025-03-31 11:00:00+00:00,2025-03-31 15:00:00+00:00,short,0.8,82171.5,83786.85714285714,4,-0.01572669008458796,0.0011200000000000001,0.0,-0.01684669008458796,166.0,1.0
