ema_fast,ema_slow,atr_stop,volume_filter,total_return,annual_return,max_drawdown,sharpe,trades,exposure,avg_bar_return_when_in_position,score
20,96,1.5,-0.2,-0.18566919320142028,-0.04027246759858982,-0.40606412284936444,-0.1347355694477624,1063,0.07361263234757211,0.0010020297246559836,-0.24734659610670492
30,48,3.0,0.2,-0.2109644797339465,-0.04631442330341973,-0.43352203185685956,-0.2700735456362857,841,0.03943044906900329,0.0018789891787341665,-0.2711776456009381
30,48,2.5,0.2,-0.2109644797339465,-0.04631442330341973,-0.43352203185685956,-0.2700735456362857,841,0.03943044906900329,0.0018789891787341665,-0.2711776456009381
30,48,1.5,0.2,-0.2109644797339465,-0.04631442330341973,-0.43352203185685956,-0.2700735456362857,841,0.03943044906900329,0.0018789891787341665,-0.2711776456009381
30,48,2.0,0.2,-0.2109644797339465,-0.04631442330341973,-0.43352203185685956,-0.2700735456362857,841,0.03943044906900329,0.0018789891787341665,-0.2711776456009381
12,48,2.5,0.2,-0.2364239835773999,-0.05255412747268551,-0.44461054631244123,-0.31091293313526097,879,0.04146129974443227,0.0017891385058505646,-0.284186788622964
12,48,3.0,0.2,-0.2364239835773999,-0.05255412747268551,-0.44461054631244123,-0.31091293313526097,879,0.04146129974443227,0.0017891385058505646,-0.284186788622964
12,48,1.5,0.2,-0.2364239835773999,-0.05255412747268551,-0.44461054631244123,-0.31091293313526097,879,0.04146129974443227,0.0017891385058505646,-0.284186788622964
12,48,2.0,0.2,-0.2364239835773999,-0.05255412747268551,-0.44461054631244123,-0.31091293313526097,879,0.04146129974443227,0.0017891385058505646,-0.284186788622964
30,60,2.5,0.2,-0.2609767779939498,-0.05873128337492328,-0.455022247859302,-0.35963844321250915,855,0.04004654983570646,0.0018445474642817196,-0.29703156060094954
30,60,3.0,0.2,-0.2609767779939498,-0.05873128337492328,-0.455022247859302,-0.35963844321250915,855,0.04004654983570646,0.0018445474642817196,-0.29703156060094954
30,60,1.5,0.2,-0.2609767779939498,-0.05873128337492328,-0.455022247859302,-0.35963844321250915,855,0.04004654983570646,0.0018445474642817196,-0.29703156060094954
30,60,2.0,0.2,-0.2609767779939498,-0.05873128337492328,-0.455022247859302,-0.35963844321250915,855,0.04004654983570646,0.0018445474642817196,-0.29703156060094954
