ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,exposure,abs_exposure,avg_bar_return_when_in_position,score
20,200,0.0,1,-999.0,999.0,0,0.9009863711070312,0.13719257902391346,-0.3709919862070935,0.6042231211726259,567,0.15923142522119177,0.15923142522119177,0.00019705120520941175,-0.018092258021001992
20,96,0.0025,0,-999.0,999.0,0,1.7806856121451964,0.22713182847161284,-0.5687974551852214,0.7526750935191185,127,0.29357211384713783,0.29357211384713783,0.0001389396223249203,-0.019633144445041932
12,200,0.0,0,-999.0,0.75,1,1.3407544746169293,0.1855551710859178,-0.47694756409479233,0.6551446126899745,683,0.0697686813772519,0.29133354653022064,0.00015224862615402057,-0.02016138032697965
12,200,0.0,0,-999.0,1.5,1,2.1313548898678976,0.2566500900789499,-0.629694636440512,0.7504454554307068,578,0.0980972177806204,0.458026862807803,0.00012380046910185773,-0.02067495536977078
30,60,0.005,0,-999.0,999.0,1,2.378559636777444,0.27590619718410747,-0.6784877623903638,0.7846590996961984,205,0.11326084639164269,0.4217567423515617,0.00012717211883985543,-0.024104729026264503
30,60,0.0025,0,-999.0,999.0,1,2.2132288606821047,0.2631582877311984,-0.6533113380592642,0.7612972888545517,213,0.11086238140923142,0.4412109583200085,0.0001199755339020529,-0.0254325168557061
48,200,0.0025,1,-999.0,999.0,0,0.6653315053212161,0.10746620468163814,-0.31832913253753037,0.5247159667221869,569,0.16266922502931458,0.16266922502931458,0.00016886316950350794,-0.025462563251017693
30,96,0.0025,0,-999.0,1.5,0,1.615721875559585,0.21220345421800801,-0.5576812818878719,0.7580813168455259,311,0.2394201044664748,0.2394201044664748,0.00016327056578960877,-0.028733120883651646
30,96,0.0,0,-999.0,999.0,1,2.3611216339111425,0.2745854807467072,-0.6886063712039028,0.7656982776876101,183,0.12234836371388978,0.4994403581707707,0.00011318999534421321,-0.03143279097086369
20,200,0.0,0,-999.0,0.75,0,1.0557492184661856,0.1551460553159234,-0.441452146601088,0.6382309230413823,400,0.18364246881995522,0.18364246881995522,0.00017538452651637827,-0.033668471832551485
12,200,0.0,1,-999.0,999.0,0,0.8967053560775442,0.13667957517944362,-0.4042161533688804,0.6041761045295834,569,0.1576590981771666,0.1576590981771666,0.00019830700739075535,-0.0352196962785174
20,96,0.005,0,-999.0,1.5,0,1.453714281974953,0.19679068063140837,-0.5379783232760318,0.7334774193448445,308,0.22694808655793625,0.22694808655793625,0.000161603260876268,-0.03552461003936531
20,120,0.005,0,-999.0,999.0,1,2.426914331236724,0.2795401677739964,-0.7120769758400949,0.780845926991208,169,0.12765163628611023,0.4695128451124614,0.0001180296822476096,-0.03745602379649066
48,60,0.0,0,-999.0,999.0,1,2.3440347152096623,0.27328602760159404,-0.6992438427697689,0.766549827659759,191,0.11704509114166933,0.48097217780620405,0.00011578565090480766,-0.03800840240030247
48,200,0.005,0,-999.0,0.75,1,1.0043894951315733,0.14931160251099707,-0.43270218467765964,0.5802651488327044,642,0.0749920051167253,0.28237927726255196,0.00013955675983547583,-0.03802623238619753
48,200,0.0025,1,-999.0,1.5,0,0.6797971288107674,0.10938483277913891,-0.3524796883082051,0.5688262264092532,554,0.1289308176100629,0.1289308176100629,0.00019994220064887007,-0.038413700054500975
