year,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position
2020,1.338108631631414,1.3449381423069613,-0.44808104191349707,1.7665309579146609,22,18,4,0.5424895272292041,0.656493117893477,0.5994913225613405,0.057001795332136444,2.1579970188435986,-0.25180603303491655,0.00025183251208423803
2021,3.933421722616889,3.9605354601532046,-0.3046077686759565,2.5602929359882483,18,14,4,0.4745941665566847,0.7029167216576482,0.5887554441071664,0.11416127755048172,3.488718247541195,0.1084556515489048,0.0003626306198641605
2022,-0.02891497266445109,-0.029012814048234303,-0.5487699163608881,0.3039216149956855,29,5,24,-0.41234367762853175,0.5897406206577119,0.0886984715145901,0.5010421491431218,-0.1395087319242153,0.14443843200425155,4.354748832701124e-05
2023,-0.06215432078193972,-0.06236096501216615,-0.27768404539107816,0.044608392960809526,22,14,8,0.1411587865537032,0.5349822355834928,0.338070511068598,0.19691172451489478,-0.0032954241250404692,-0.049119016188083675,6.955389906575598e-06
2024,0.05302637989961756,0.053063646358400884,-0.47435645053184405,0.3771277452531891,20,9,11,0.04364482145300315,0.604049801614448,0.32384731153372553,0.2802024900807224,0.4264551341834226,-0.25436692301984276,3.8847528792973055e-05
